floor,index,file_offset,type,room,group,x,y,z,p1,p2,p3,p4,p5,p6
14,22,0x3fb8,0x92,2,1,-37.19921875,0.0,-197.19332885742188,0.0,1.0,0.0,16777216,0,0
14,23,0x3ffc,0x92,2,1,-183.529296875,0.0,93.978759765625,0.0,1.0,0.0,16777216,0,0
14,24,0x4040,0x92,2,1,38.3046875,0.0,235.9204559326172,0.0,1.0,0.0,16777216,0,0
14,25,0x4084,0x92,2,1,198.357421875,0.0,4.185826301574707,0.0,1.0,0.0,16777216,0,0
14,26,0x40c8,0x92,2,1,182.712890625,0.0,141.90365600585938,0.0,1.0,0.0,67108864,3276800,0
14,27,0x410c,0x92,2,1,-48.0048828125,0.0,240.22879028320312,0.0,1.0,0.0,67108864,1966080,0
14,28,0x4150,0x92,2,1,-166.98046875,0.0,167.24497985839844,0.0,1.0,0.0,67108864,1966080,0
14,29,0x4194,0x92,2,1,-197.7177734375,0.0,11.340694427490234,0.0,1.0,0.0,67108864,3276800,0
14,30,0x41d8,0x92,2,1,-136.1591796875,0.0,-166.8389892578125,0.0,1.0,0.0,0,0,0
14,31,0x421c,0x92,2,1,171.5029296875,0.0,-78.69884490966797,0.0,1.0,0.0,0,0,0
14,32,0x4260,0x92,2,1,28.9033203125,0.0,-191.20855712890625,0.0,1.0,0.0,67108864,1966080,0
14,33,0x42a4,0x12,2,1,0.0,0.10000000894069672,0.0,250.00009155273438,1.0,1.0,403,0,0
14,34,0x42e8,0x2,2,1,-19860.00390625,5.000000953674316,0.0,1.0,1.0,1.0,0,0,1
0,0,0x433c,0x40,10,0,-16.313568115234375,3.0,-579.5118408203125,1.0,1.0,1.0,1,0,0
0,1,0x4380,0x40,10,0,-393.07318115234375,10.0,-12.964752197265625,9.183549615799121e-41,1.0000011920928955,1.0,0,0,0
0,2,0x43c4,0x40,10,0,-458.60699462890625,10.0,-51.270660400390625,1.0,1.0,1.0,2,65536,10
0,3,0x4408,0x40,10,0,-430.19696044921875,10.0,-24.490447998046875,1.0,1.0,1.0,3,0,0
0,4,0x444c,0x0,10,0,0.995330810546875,0.0,-37.0010986328125,0.0,1.0,1.0,0,0,0
0,5,0x4490,0x0,10,0,3.0009307861328125,0.0,-23.99688720703125,1.000000238418579,1.0,1.0,0,0,0
0,6,0x44d4,0x0,10,0,2.0015106201171875,0.0,-50.00386047363281,2.000002384185791,1.0,1.0,0,0,0
0,7,0x4518,0x0,10,0,4.9973907470703125,0.0,-61.99664306640625,3.0000007152557373,1.0,1.0,0,10,0
0,8,0x455c,0x2,10,0,132.00314331054688,1.0,-266.002197265625,1.0,1.0,1.0,2,0,0
0,9,0x45a0,0x45,10,0,-228.0,0.0,-2020.99951171875,-10.000004768371582,0.0,-30.000030517578125,0,65536,65536
0,10,0x45e4,0x40,10,0,-41.000030517578125,0.0,42.37322998046875,1.0,1.0,1.0,4,0,0
0,11,0x4628,0x40,10,0,-479.21673583984375,8.781256675720215,-322.465576171875,1.0,1.0,1.0,5,0,0
0,12,0x466c,0x45,10,0,-228.0,0.0,-351.0015869140625,10.000006675720215,0.0,-1760.0010986328125,32768,0,0
0,13,0x46b0,0x41,10,0,-561.88232421875,0.0,-406.8829345703125,1.0,1.0,1.0,0,0,0
0,14,0x46f4,0x41,10,0,-547.8557739257812,0.0,-444.8822326660156,1.0,1.0,1.0,1,0,0
0,15,0x4738,0x41,10,0,-486.441650390625,0.0,-497.4501647949219,9.183549615799121e-41,1.0000011920928955,1.0,3,0,0
0,16,0x477c,0x41,10,0,-522.4052734375,0.0,-474.1882629394531,1.0,1.0,1.0,2,65536,10
0,17,0x47c0,0x49,10,0,-34.49853515625,0.0,-384.4951171875,3.0000007152557373,1.0,1.0,1,0,0
0,18,0x4804,0x46,10,0,-393.0031433105469,0.0,-143.49981689453125,3.0000007152557373,1.0,1.0,1,0,0
0,19,0x4848,0x40,10,0,-355.17462158203125,0.0,-43.15193176269531,1.000000238418579,1.0,1.0,6,0,0
0,20,0x488c,0x47,10,0,-43.00239562988281,0.0,-118.00120544433594,3.0000007152557373,1.0,1.0,1,0,0
0,21,0x48d0,0x48,10,0,26.000823974609375,0.0,-265.99810791015625,3.0000007152557373,1.0,1.0,1,0,0
0,22,0x4914,0x0,10,0,57.81005859375,0.0,-268.5472412109375,0.0,1.0,1.0,1,0,0
0,23,0x4958,0x0,10,0,66.769287109375,0.0,-252.3748779296875,1.000000238418579,1.0,1.0,1,0,0
0,24,0x499c,0x0,10,0,67.36819458007812,0.0,-284.9297180175781,2.000000476837158,1.0,1.0,1,0,0
0,25,0x49e0,0x0,10,0,77.10488891601562,0.0,-269.2830505371094,3.0000007152557373,1.0,1.0,1,0,0
